Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,County,Region,Product ID,Category,Sub-Category,Manufacturer,Sales,Quantity,Discount,Profit
8370,CA-2017-118745,11-06-17,16-06-17,Standard Class,SV-20365,Seth Vernon,Consumer,Kenya,Narok,West,FUR-TA-10003473,Groceries,Rice,Manufacturer A,902.712,3,0.9,33.8517
8396,CA-2017-142594,01-12-17,06-12-17,Second Class,EJ-14155,Eva Jacobs,Consumer,Kenya,Siaya,East,FUR-TA-10001095,Groceries,Rice,Manufacturer F,366.009,3,0.3,-47.0583
8411,CA-2017-130820,15-11-17,15-11-17,Same Day,ON-18715,Odella Nelson,Consumer,Kenya,Mandera,South,FUR-TA-10001768,Groceries,Rice,Manufacturer E,630.024,4,0.4,-199.5076
8413,CA-2018-132290,10-03-18,14-03-18,Standard Class,MD-17350,Maribeth Dona,Consumer,Kenya,Kericho,Central,FUR-TA-10002228,Groceries,Rice,Manufacturer A,933.408,4,0.9,-173.3472
8419,CA-2018-118199,09-05-18,11-05-18,First Class,LB-16795,Laurel Beltran,Consumer,Kenya,Nairobi,West,FUR-TA-10004154,Groceries,Rice,Manufacturer E,286.85,1,0,63.107
8446,CA-2018-125451,23-10-18,24-10-18,First Class,AH-10075,Adam Hart,Consumer,Kenya,Mandera,East,FUR-TA-10001039,Groceries,Rice,Manufacturer C,240.744,4,0.3,-13.7568
8449,CA-2018-125451,23-10-18,24-10-18,First Class,AH-10075,Adam Hart,Consumer,Kenya,Mandera,East,FUR-TA-10004915,Groceries,Rice,Manufacturer C,637.896,3,0.3,-127.5792
8469,US-2017-164196,11-11-17,17-11-17,Standard Class,AS-10285,Alejandro Savely,Consumer,Kenya,Laikipia,Central,FUR-TA-10001950,Groceries,Rice,Manufacturer E,2678.94,6,0,241.1046
8555,CA-2017-102092,09-12-17,11-12-17,First Class,PM-18940,Paul MacIntyre,Consumer,Kenya,Mombasa,South,FUR-TA-10002530,Groceries,Rice,Manufacturer C,1056.86,7,0.51,158.529
8578,CA-2018-146164,22-12-18,26-12-18,Standard Class,CM-12190,Charlotte Melton,Consumer,Kenya,Kisumu,Central,FUR-TA-10004915,Groceries,Rice,Manufacturer C,607.52,2,0.51,97.2032
8619,CA-2018-117513,03-03-18,08-03-18,Standard Class,BT-11395,Bill Tyler,Consumer,Kenya,Narok,West,FUR-TA-10001520,Groceries,Rice,Manufacturer A,399.672,7,0.2,-14.9877
8630,CA-2016-164084,07-09-16,12-09-16,Standard Class,AG-10525,Andy Gerbode,Consumer,Kenya,Bungoma,East,FUR-TA-10003569,Groceries,Rice,Manufacturer C,481.176,2,0.4,-120.294
8678,CA-2018-141705,24-10-18,26-10-18,First Class,PO-18850,Patrick O'Brill,Consumer,Kenya,Kericho,Central,FUR-TA-10004607,Groceries,Rice,Manufacturer J,517.405,5,0.3,-81.3065
8696,CA-2018-127096,15-09-18,17-09-18,Second Class,CS-12400,Christopher Schild,Consumer,Kenya,Narok,West,FUR-TA-10003473,Groceries,Rice,Manufacturer A,300.904,1,0.2,11.2839
8699,CA-2018-119284,15-06-18,20-06-18,Standard Class,TS-21205,Thomas Seio,Consumer,Kenya,Tharaka Nithi,South,FUR-TA-10004152,Groceries,Rice,Manufacturer E,120.96,2,0.89,-28.224
8712,CA-2015-105648,03-03-15,07-03-15,Standard Class,EJ-14155,Eva Jacobs,Consumer,Kenya,Narok,West,FUR-TA-10002958,Groceries,Rice,Manufacturer A,626.352,3,0.7,-23.4882
8784,CA-2017-116911,15-09-17,20-09-17,Standard Class,JD-16150,Justin Deggeller,Consumer,Kenya,Kiambu,West,FUR-TA-10003473,Groceries,Rice,Manufacturer F,1128.39,3,0.51,259.5297
8894,CA-2015-124723,05-08-15,12-08-15,Standard Class,GZ-14470,Gary Zandusky,Consumer,Kenya,Kericho,Central,FUR-TA-10001307,Groceries,Rice,Manufacturer C,489.23,2,0.3,41.934
8927,CA-2017-168032,30-01-17,03-02-17,Standard Class,DF-13135,David Flashing,Consumer,Kenya,Bomet,Central,FUR-TA-10004256,Groceries,Rice,Manufacturer A,626.1,3,0.5,-538.446
8929,US-2016-168704,13-04-16,17-04-16,Standard Class,FP-14320,Frank Preis,Consumer,Kenya,Kericho,Central,FUR-TA-10000688,Groceries,Rice,Manufacturer C,609.98,4,0.3,-113.282
8930,US-2016-168704,13-04-16,17-04-16,Standard Class,FP-14320,Frank Preis,Consumer,Kenya,Kericho,Central,FUR-TA-10002530,Groceries,Rice,Manufacturer D,211.372,2,0.3,-45.294
8950,CA-2018-150910,22-12-18,28-12-18,Standard Class,JL-15130,Jack Lebron,Consumer,Kenya,Tharaka Nithi,South,FUR-TA-10002903,Groceries,Rice,Manufacturer A,934.956,6,0.89,-249.3216
8977,CA-2018-156622,23-11-18,26-11-18,First Class,JP-15460,Jennifer Patt,Consumer,Kenya,Kericho,Central,FUR-TA-10003008,Groceries,Rice,Manufacturer C,127.785,1,0.3,-31.0335
8985,CA-2017-110898,06-03-17,12-03-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Kenya,Bomet,Central,FUR-TA-10000849,Groceries,Rice,Manufacturer C,145.98,2,0.5,-99.2664
8994,CA-2018-159100,16-10-18,21-10-18,Standard Class,VP-21760,Victoria Pisteka,Consumer,Kenya,Tharaka Nithi,South,FUR-TA-10001950,Groceries,Rice,Manufacturer A,1875.258,7,0.89,-968.8833
9032,CA-2018-128041,01-09-18,01-09-18,Same Day,RW-19540,Rick Wilson,Consumer,Kenya,Nairobi,West,FUR-TA-10002607,Groceries,Rice,Manufacturer F,283.56,4,0.51,45.3696
9041,CA-2015-138177,19-09-15,24-09-15,Standard Class,ND-18460,Neil Ducich,Consumer,Kenya,Narok,West,FUR-TA-10004607,Groceries,Rice,Manufacturer H,73.915,1,0.5,-45.8273
9059,CA-2016-149097,20-10-16,24-10-16,Standard Class,SV-20785,Stewart Visinsky,Consumer,Kenya,Narok,West,FUR-TA-10001086,Groceries,Rice,Manufacturer F,364.776,3,0.2,27.3582
9060,CA-2017-132304,14-06-17,18-06-17,Standard Class,AR-10825,Anthony Rawles,Consumer,Kenya,Nairobi,West,FUR-TA-10004619,Groceries,Rice,Manufacturer C,1115.17,7,0.51,334.551
9222,CA-2018-103212,13-10-18,14-10-18,First Class,MH-18025,Michelle Huthwaite,Consumer,Kenya,Elgeyo Marakwet,South,FUR-TA-10003473,Groceries,Rice,Manufacturer E,1504.52,4,0.51,346.0396
9237,CA-2017-126732,02-09-17,06-09-17,Standard Class,LR-16915,Lena Radford,Consumer,Kenya,Narok,West,FUR-TA-10001539,Groceries,Rice,Manufacturer D,568.728,3,0.2,28.4364
9288,CA-2018-154011,19-06-18,26-06-18,Standard Class,DB-13270,Deborah Brumfield,Consumer,Kenya,Kericho,Central,FUR-TA-10000688,Groceries,Rice,Manufacturer B,457.485,3,0.3,-84.9615
9344,CA-2018-109085,17-02-18,20-02-18,First Class,CK-12325,Christine Kargatis,Consumer,Kenya,Laikipia,East,FUR-TA-10001086,Groceries,Rice,Manufacturer B,455.97,5,0.89,-106.393
9359,CA-2017-168046,25-01-17,28-01-17,Second Class,JD-15895,Jonathan Doherty,Consumer,Kenya,Bungoma,East,FUR-TA-10001095,Groceries,Rice,Manufacturer A,313.722,3,0.89,-99.3453
9403,CA-2017-105459,12-08-17,17-08-17,Second Class,NP-18700,Nora Preis,Consumer,Kenya,Bungoma,East,FUR-TA-10001095,Groceries,Rice,Manufacturer F,209.148,2,0.4,-66.2302
9431,CA-2016-166219,28-08-16,01-09-16,Standard Class,BP-11185,Ben Peterman,Consumer,Kenya,Kericho,Central,FUR-TA-10004607,Groceries,Rice,Manufacturer E,103.481,1,0.3,-16.2613
9468,CA-2018-102925,05-11-18,10-11-18,Second Class,CD-12280,Christina DeMoss,Consumer,Kenya,Bungoma,East,FUR-TA-10003469,Groceries,Rice,Manufacturer A,166.5,2,0.4,-66.6
9487,CA-2018-130505,12-10-18,12-10-18,Same Day,NF-18385,Natalie Fritzler,Consumer,Kenya,West Virginia,East,FUR-TA-10001932,Groceries,Rice,Manufacturer E,673.344,3,0.3,-76.9536
9494,CA-2017-105207,03-01-17,08-01-17,Standard Class,BO-11350,Bill Overfelt,Consumer,Kenya,Machakos,Central,FUR-TA-10000617,Groceries,Rice,Manufacturer C,1592.85,7,0.59,350.427
9604,CA-2017-129861,17-06-17,23-06-17,Standard Class,DM-13345,Denise Monton,Consumer,Kenya,Bungoma,East,FUR-TA-10003715,Groceries,Rice,Manufacturer C,376.866,3,0.4,-213.5574
9625,CA-2018-137449,29-06-18,30-06-18,First Class,ME-17725,Max Engle,Consumer,Kenya,Kericho,Central,FUR-TA-10002855,Groceries,Rice,Manufacturer E,307.314,3,0.3,-39.5118
9638,CA-2015-124702,18-11-15,25-11-15,Standard Class,MH-17785,Maya Herman,Consumer,Kenya,Nairobi,West,FUR-TA-10003008,Groceries,Rice,Manufacturer C,730.2,4,0.59,94.926
9640,CA-2016-116638,28-01-16,31-01-16,Second Class,JH-15985,Joseph Holt,Consumer,Kenya,Mandera,South,FUR-TA-10000198,Groceries,Rice,Manufacturer C,4297.644,13,0.4,-1862.3124
9746,CA-2018-137505,24-11-18,24-11-18,Same Day,BP-11290,Beth Paige,Consumer,Kenya,Narok,West,FUR-TA-10000617,Groceries,Rice,Manufacturer A,364.08,2,0.2,9.102
9747,CA-2018-137505,24-11-18,24-11-18,Same Day,BP-11290,Beth Paige,Consumer,Kenya,Narok,West,FUR-TA-10001676,Groceries,Rice,Manufacturer C,71.088,2,0.6,-1.7772
9757,CA-2018-113705,27-03-18,29-03-18,Second Class,LC-16870,Lena Cacioppo,Consumer,Kenya,Mombasa,South,FUR-TA-10002533,Groceries,Rice,Manufacturer J,292.1,2,0.59,58.42
9858,CA-2016-164301,26-03-16,30-03-16,Standard Class,EB-13840,Ellis Ballard,Consumer,Kenya,Nairobi,West,FUR-TA-10001889,Groceries,Rice,Manufacturer C,3393.68,8,0.59,610.8624
9900,US-2015-117380,28-03-15,03-04-15,Standard Class,MP-18175,Mike Pelletier,Consumer,Kenya,Laikipia,East,FUR-TA-10000198,Groceries,Rice,Manufacturer C,330.588,1,0.4,-143.2548
9938,CA-2017-164889,03-06-17,06-06-17,Second Class,CP-12340,Christine Phan,Consumer,Kenya,Narok,West,FUR-TA-10001676,Groceries,Rice,Manufacturer A,71.088,2,0.7,-1.7772
9956,CA-2016-141593,14-12-16,16-12-16,Second Class,DB-12970,Darren Budd,Consumer,Kenya,Narok,West,FUR-TA-10002622,Groceries,Rice,Manufacturer C,273.568,2,0.2,10.2588
9981,US-2016-151435,06-09-16,09-09-16,Second Class,SW-20455,Shaun Weien,Consumer,Kenya,Elgeyo Marakwet,South,FUR-TA-10001039,Groceries,Rice,Manufacturer J,85.98,1,0.59,22.3548
5,US-2016-108966,11-10-16,18-10-16,Standard Class,SO-20335,Sean O'Donnell,Consumer,Kenya,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Chromcraft,22.368,2,0.2,2.5164
17,CA-2015-105893,11-11-15,18-11-15,Standard Class,PK-19075,Pete Kriz,Consumer,Kenya,Wisconsin,Central,OFF-ST-10004186,Office Supplies,Storage,Office Impressions,665.88,6,0,13.3176
18,CA-2015-167164,13-05-15,15-05-15,Second Class,AG-10270,Alejandro Grove,Consumer,Kenya,Utah,West,OFF-ST-10000107,Office Supplies,Storage,Hon,55.5,2,0,9.99
43,CA-2017-101343,17-07-17,22-07-17,Standard Class,RA-19885,Ruben Ausman,Corporate,Kenya,California,West,OFF-ST-10003479,Office Supplies,Storage,,77.88,2,0,3.894
44,CA-2018-139619,19-09-18,23-09-18,Standard Class,ES-14080,Erin Smith,Corporate,Kenya,Florida,South,OFF-ST-10003282,Office Supplies,Storage,,95.616,2,0.2,9.5616
47,CA-2015-146703,20-10-15,25-10-15,Second Class,PO-18865,Patrick O'Donnell,Consumer,Kenya,Michigan,Central,OFF-ST-10001713,Office Supplies,Storage,,211.96,4,0,8.4784
56,CA-2017-111682,17-06-17,18-06-17,First Class,TB-21055,Ted Butterfield,Consumer,Kenya,New York,East,OFF-ST-10000604,Office Supplies,Storage,,208.56,6,0,52.14
75,US-2016-134026,26-04-16,02-05-16,Standard Class,JE-15745,Joel Eaton,Consumer,Kenya,Tennessee,South,OFF-ST-10004123,Office Supplies,Storage,,72.784,1,0.2,-18.196
78,US-2018-118038,09-12-18,11-12-18,First Class,KB-16600,Ken Brennan,Corporate,Kenya,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,,27.24,3,0.2,2.724
83,CA-2015-139451,12-10-15,16-10-15,Standard Class,DN-13690,Duane Noonan,Consumer,Kenya,California,West,OFF-ST-10002370,Office Supplies,Storage,,21.39,1,0,6.2031
85,US-2018-119662,13-11-18,16-11-18,First Class,CS-12400,Christopher Schild,Home Office,Kenya,Illinois,Central,OFF-ST-10003656,Office Supplies,Storage,,230.376,3,0.2,-48.9549
89,CA-2017-159695,05-04-17,10-04-17,Second Class,GM-14455,Gary Mitchum,Home Office,Kenya,Texas,Central,OFF-ST-10003442,Office Supplies,Storage,,158.368,7,0.2,13.8572
122,CA-2017-103730,12-06-17,15-06-17,First Class,SC-20725,Steven Cartwright,Consumer,Kenya,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,,226.56,6,0,63.4368
128,US-2018-107272,05-11-18,12-11-18,Standard Class,TS-21610,Troy Staebel,Consumer,Kenya,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,,243.992,7,0.2,30.499
146,CA-2016-110744,07-09-16,12-09-16,Standard Class,HA-14920,Helen Andreada,Consumer,Kenya,California,West,OFF-ST-10003656,Office Supplies,Storage,,671.93,7,0,20.1579
156,CA-2016-124919,31-05-16,02-06-16,First Class,SP-20650,Stephanie Phelps,Corporate,Kenya,California,West,OFF-ST-10001590,Office Supplies,Storage,,80.88,6,0,21.0288
167,CA-2015-139892,08-09-15,12-09-15,Standard Class,BM-11140,Becky Martin,Consumer,Kenya,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,,275.928,3,0.2,-58.6347
181,CA-2015-166191,05-12-15,09-12-15,Second Class,DK-13150,David Kendrick,Corporate,Kenya,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,,24.816,2,0.2,1.8612
188,CA-2017-157000,16-07-17,22-07-17,Standard Class,AM-10360,Alice McCarthy,Corporate,Kenya,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,,37.224,3,0.2,3.7224
198,CA-2018-107720,06-11-18,13-11-18,Standard Class,VM-21685,Valerie Mitchum,Home Office,Kenya,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,,46.26,3,0,12.0276
207,CA-2018-135860,01-12-18,07-12-18,Standard Class,JH-15985,Joseph Holt,Consumer,Kenya,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,,83.92,4,0,5.8744
211,CA-2018-135860,01-12-18,07-12-18,Standard Class,JH-15985,Joseph Holt,Consumer,Kenya,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,,91.99,1,0,3.6796
218,CA-2017-130162,28-10-17,01-11-17,Standard Class,JH-15910,Jonathan Howell,Consumer,Kenya,California,West,OFF-ST-10001328,Office Supplies,Storage,,93.06,6,0,26.0568
228,CA-2016-163055,09-08-16,16-08-16,Standard Class,DS-13180,David Smith,Corporate,Kenya,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,,21.98,1,0,0.2198
246,CA-2015-131926,01-06-15,06-06-15,Second Class,DW-13480,Dianna Wilson,Home Office,Kenya,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,,166.72,2,0,41.68
253,CA-2017-146941,10-12-17,13-12-17,First Class,DL-13315,Delfina Latchford,Consumer,Kenya,New York,East,OFF-ST-10001228,Office Supplies,Storage,,80.58,6,0,22.5624
256,US-2016-159982,28-11-16,04-12-16,Standard Class,DR-12880,Dan Reichenbach,Corporate,Kenya,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,,82.368,2,0.2,-19.5624
257,US-2016-159982,28-11-16,04-12-16,Standard Class,DR-12880,Dan Reichenbach,Corporate,Kenya,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,,53.92,5,0.2,4.044
260,CA-2018-163139,01-12-18,03-12-18,Second Class,CC-12670,Craig Carreira,Consumer,Kenya,New York,East,OFF-ST-10002790,Office Supplies,Storage,,221.55,3,0,6.6465
269,US-2018-145366,09-12-18,13-12-18,Standard Class,CA-12310,Christine Abelman,Corporate,Kenya,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,,37.208,1,0.2,-7.4416
271,CA-2018-163979,28-12-18,02-01-19,Second Class,KH-16690,Kristen Hastings,Corporate,Kenya,California,West,OFF-ST-10003208,Office Supplies,Storage,,725.84,4,0,210.4936
279,CA-2018-132976,13-10-18,17-10-18,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Kenya,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Storage,,59.712,6,0.2,5.9712
300,CA-2017-142545,28-10-17,03-11-17,Standard Class,JD-15895,Jonathan Doherty,Corporate,Kenya,New Jersey,East,OFF-ST-10002756,Office Supplies,Storage,,1082.48,8,0,10.8248
322,CA-2015-164973,04-11-15,09-11-15,Standard Class,NM-18445,Nathan Mautz,Home Office,Kenya,New York,East,OFF-ST-10002974,Office Supplies,Storage,,43.57,1,0,13.071
328,US-2017-141544,30-08-17,01-09-17,First Class,PO-18850,Patrick O'Brill,Consumer,Kenya,Pennsylvania,East,OFF-ST-10000675,Office Supplies,Storage,,54.224,2,0.2,3.389
345,US-2016-120712,20-12-16,24-12-16,Standard Class,CS-12130,Chad Sievert,Consumer,Kenya,Texas,Central,OFF-ST-10000107,Office Supplies,Storage,,88.8,4,0.2,-2.22
366,CA-2015-123344,24-09-15,29-09-15,Standard Class,JD-16060,Julia Dunbar,Consumer,Kenya,California,West,OFF-ST-10001713,Office Supplies,Storage,,211.96,4,0,8.4784
369,CA-2017-155516,21-10-17,21-10-17,Same Day,MK-17905,Michael Kennedy,Corporate,Kenya,Connecticut,East,OFF-ST-10002406,Office Supplies,Storage,,104.79,7,0,29.3412
372,CA-2018-104745,29-05-18,04-06-18,Standard Class,GT-14755,Guy Thornton,Consumer,Kenya,Texas,Central,OFF-ST-10002205,Office Supplies,Storage,,53.424,3,0.2,4.6746
380,CA-2016-130792,28-04-16,05-05-16,Standard Class,RA-19915,Russell Applegate,Consumer,Kenya,Texas,Central,OFF-ST-10003327,Office Supplies,Storage,,23.832,3,0.2,2.6811
396,CA-2018-165603,17-10-18,19-10-18,Second Class,SS-20140,Saphhira Shifley,Corporate,Kenya,Rhode Island,East,OFF-ST-10000798,Office Supplies,Storage,,49.96,2,0,9.4924
399,CA-2017-108987,08-09-17,10-09-17,Second Class,AG-10675,Anna Gayman,Consumer,Kenya,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,,35.952,3,0.2,3.5952
401,CA-2017-108987,08-09-17,10-09-17,Second Class,AG-10675,Anna Gayman,Consumer,Kenya,Texas,Central,OFF-ST-10000934,Office Supplies,Storage,,131.136,4,0.2,-32.784
424,CA-2018-125388,19-10-18,23-10-18,Standard Class,MP-17965,Michael Paige,Corporate,Kenya,Massachusetts,East,OFF-ST-10000918,Office Supplies,Storage,,32.7,3,0,8.502
433,US-2017-123750,15-04-17,21-04-17,Standard Class,RB-19795,Ross Baird,Home Office,Kenya,North Carolina,South,OFF-ST-10000617,Office Supplies,Storage,,4.768,2,0.2,-0.7748
434,CA-2017-127369,06-06-17,07-06-17,First Class,DB-13060,Dave Brooks,Consumer,Kenya,Massachusetts,East,OFF-ST-10003306,Office Supplies,Storage,,714.3,5,0,207.147
442,CA-2017-115756,05-09-17,07-09-17,Second Class,PK-19075,Pete Kriz,Consumer,Kenya,Michigan,Central,OFF-ST-10000060,Office Supplies,Storage,,194.94,3,0,23.3928
443,CA-2017-115756,05-09-17,07-09-17,Second Class,PK-19075,Pete Kriz,Consumer,Kenya,Michigan,Central,OFF-ST-10003058,Office Supplies,Storage,,70.95,3,0,20.5755
449,CA-2017-166674,01-04-17,03-04-17,Second Class,RB-19360,Raymond Buch,Consumer,Kenya,New York,East,OFF-ST-10001469,Office Supplies,Storage,,161.94,3,0,9.7164
455,CA-2018-147277,20-10-18,24-10-18,Standard Class,EB-13705,Ed Braxton,Corporate,Kenya,Ohio,East,OFF-ST-10000142,Office Supplies,Storage,,665.408,2,0.2,66.5408
472,CA-2015-144666,09-11-15,11-11-15,Second Class,JP-15520,Jeremy Pistek,Consumer,Kenya,California,West,OFF-ST-10002743,Office Supplies,Storage,,340.92,3,0,3.4092
475,CA-2015-144666,09-11-15,11-11-15,Second Class,JP-15520,Jeremy Pistek,Consumer,Kenya,California,West,OFF-ST-10001321,Office Supplies,Storage,,92.52,6,0,24.9804
481,CA-2017-100790,26-06-17,02-07-17,Standard Class,JG-15805,John Grady,Corporate,Kenya,New York,East,OFF-ST-10000689,Office Supplies,Storage,,704.25,5,0,84.51
492,CA-2015-113362,14-09-15,19-09-15,Standard Class,AJ-10960,Astrea Jones,Consumer,Kenya,New York,East,OFF-ST-10001809,Office Supplies,Storage,,449.15,5,0,8.983
509,CA-2016-145352,16-03-16,22-03-16,Standard Class,CM-12385,Christopher Martinez,Consumer,Kenya,Georgia,South,OFF-ST-10001228,Office Supplies,Storage,,46.74,3,0,11.685
517,CA-2018-127432,22-01-18,27-01-18,Standard Class,AD-10180,Alan Dominguez,Home Office,Kenya,Montana,West,OFF-ST-10004507,Office Supplies,Storage,,51.45,3,0,13.8915
519,CA-2018-127432,22-01-18,27-01-18,Standard Class,AD-10180,Alan Dominguez,Home Office,Kenya,Montana,West,OFF-ST-10004459,Office Supplies,Storage,,1126.02,3,0,56.301
521,CA-2016-157812,22-03-16,26-03-16,Standard Class,DB-13210,Dean Braden,Consumer,Kenya,Texas,Central,OFF-ST-10000736,Office Supplies,Storage,,129.568,2,0.2,-25.9136
529,US-2016-138303,03-09-16,07-09-16,Standard Class,MG-18145,Mike Gockenbach,Consumer,Kenya,Pennsylvania,East,OFF-ST-10004963,Office Supplies,Storage,,36.336,3,0.2,-7.2672
536,CA-2017-126613,10-07-17,16-07-17,Standard Class,AA-10375,Allen Armold,Consumer,Kenya,Arizona,West,OFF-ST-10001325,Office Supplies,Storage,,16.768,2,0.2,1.4672
543,US-2016-120161,18-12-16,23-12-16,Standard Class,LM-17065,Liz MacKendrick,Consumer,Kenya,Ohio,East,OFF-ST-10001809,Office Supplies,Storage,,646.776,9,0.2,-145.5246
549,CA-2016-113173,15-11-16,17-11-16,Second Class,DK-13225,Dean Katz,Corporate,Kenya,Illinois,Central,OFF-ST-10000604,Office Supplies,Storage,,250.272,9,0.2,15.642
555,CA-2018-100650,29-06-18,03-07-18,Second Class,DK-13225,Dean Katz,Corporate,Kenya,California,West,OFF-ST-10001780,Office Supplies,Storage,,1295.78,2,0,310.9872
579,CA-2018-118640,20-07-18,26-07-18,Standard Class,CS-11950,Carlos Soltero,Consumer,Kenya,Illinois,Central,OFF-ST-10002974,Office Supplies,Storage,,69.712,2,0.2,8.714
603,CA-2015-149958,15-03-15,19-03-15,Standard Class,AS-10240,Alan Shonely,Consumer,Kenya,Florida,South,OFF-ST-10001490,Office Supplies,Storage,,142.776,1,0.2,17.847
625,CA-2016-138009,29-11-16,03-12-16,Standard Class,SF-20965,Sylvia Foulston,Corporate,Kenya,Michigan,Central,OFF-ST-10001272,Office Supplies,Storage,,523.48,4,0,130.87
631,US-2017-135720,11-12-17,13-12-17,Second Class,FM-14380,Fred McMath,Consumer,Kenya,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,,243.384,3,0.2,-51.7191
642,CA-2018-167913,30-07-18,03-08-18,Second Class,JL-15835,John Lee,Consumer,Kenya,California,West,OFF-ST-10000585,Office Supplies,Storage,,330.4,2,0,85.904
660,CA-2016-146563,24-08-16,28-08-16,Standard Class,CB-12025,Cassandra Brandow,Consumer,Kenya,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,,999.432,7,0.2,124.929
661,CA-2016-146563,24-08-16,28-08-16,Standard Class,CB-12025,Cassandra Brandow,Consumer,Kenya,Texas,Central,OFF-ST-10001511,Office Supplies,Storage,,724.08,14,0.2,-135.765
664,CA-2017-123666,26-03-17,30-03-17,Standard Class,SP-20545,Sibella Parks,Corporate,Kenya,New York,East,OFF-ST-10001522,Office Supplies,Storage,,459.95,5,0,18.398
682,CA-2017-164511,19-11-17,24-11-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,Kenya,New York,East,OFF-ST-10002583,Office Supplies,Storage,,64.96,2,0,2.5984
683,CA-2017-164511,19-11-17,24-11-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,Kenya,New York,East,OFF-ST-10004507,Office Supplies,Storage,,68.6,4,0,18.522
692,US-2015-117135,21-06-15,23-06-15,Second Class,NP-18325,Naresj Patel,Consumer,Kenya,Virginia,South,OFF-ST-10002444,Office Supplies,Storage,,36.84,3,0,10.3152
723,CA-2017-142335,15-12-17,19-12-17,Standard Class,MP-17965,Michael Paige,Corporate,Kenya,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,,296.37,3,0,80.0199
730,US-2017-150861,03-12-17,06-12-17,First Class,EG-13900,Emily Grady,Consumer,Kenya,New York,East,OFF-ST-10004634,Office Supplies,Storage,,33.63,3,0,10.089
733,CA-2018-131954,21-01-18,25-01-18,Standard Class,DS-13030,Darrin Sayre,Home Office,Kenya,Washington,West,OFF-ST-10000736,Office Supplies,Storage,,242.94,3,0,9.7176
741,CA-2015-112326,04-01-15,08-01-15,Standard Class,PO-19195,Phillina Ober,Home Office,Kenya,Illinois,Central,OFF-ST-10002743,Office Supplies,Storage,,272.736,3,0.2,-64.7748
748,CA-2015-124429,27-05-15,27-05-15,Same Day,MH-17785,Maya Herman,Corporate,Kenya,California,West,OFF-ST-10001809,Office Supplies,Storage,,359.32,4,0,7.1864
757,CA-2015-106803,29-12-15,02-01-16,Standard Class,DC-13285,Debra Catini,Consumer,Kenya,Minnesota,Central,OFF-ST-10002444,Office Supplies,Storage,,24.56,2,0,6.8768
768,CA-2015-162775,13-01-15,15-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Kenya,Louisiana,South,OFF-ST-10000025,Office Supplies,Storage,,572.58,6,0,34.3548
